timestamp,machine_id,temperature_c,pressure_bar,vibration_mm_s,energy_kwh,status
2026-08-19 20:00:00,M012,72.42,4.39,2.15,11.67,OK
2026-08-20 00:00:00,M012,82.66,4.17,2.18,11.92,OK
2026-08-20 04:00:00,M012,87.33,4.57,2.46,10.74,OK
2026-08-20 08:00:00,M012,78.65,4.2,1.47,12.72,OK
2026-08-20 12:00:00,M012,84.17,4.13,7.2,11.55,WARNING
2026-08-20 16:00:00,M012,76.03,4.57,2.41,12.99,OK
2026-08-20 20:00:00,M012,75.84,4.66,2.46,11.57,OK
2026-08-21 00:00:00,M012,77.31,4.68,1.85,11.3,OK
2026-08-21 04:00:00,M012,74.15,4.15,1.77,10.98,OK
2026-08-21 08:00:00,M012,78.21,4.88,1.99,12.41,OK
2026-08-21 12:00:00,M012,78.07,4.34,1.82,11.09,OK
2026-08-21 16:00:00,M012,88.77,4.33,2.32,12.98,OK
2026-08-21 20:00:00,M012,89.42,4.24,2.42,11.47,OK
2026-08-22 00:00:00,M012,81.1,4.39,2.15,10.88,OK
2026-08-22 04:00:00,M012,83.81,4.38,2.54,12.65,OK
2026-08-22 08:00:00,M012,83.79,,2.3,11.36,OK
2026-08-22 12:00:00,M012,75.01,3.93,1.48,11.82,OK
2026-08-22 16:00:00,M012,,4.21,1.73,11.61,OK
2026-08-22 20:00:00,M012,79.85,4.51,2.19,12.64,OK
2026-08-23 00:00:00,M012,80.51,4.75,2.74,12.04,OK
2026-08-23 04:00:00,M012,75.92,4.14,1.69,12.17,OK
2026-08-23 08:00:00,M012,76.35,4.54,2.2,11.63,OK
2026-08-23 12:00:00,M012,78.66,4.11,1.75,12.05,OK
2026-08-23 16:00:00,M012,84.22,4.55,1.26,13.29,OK
2026-08-23 20:00:00,M012,86.23,4.54,2.15,10.03,OK
2026-08-24 00:00:00,M012,73.89,4.22,1.83,10.98,OK
2026-08-24 04:00:00,M012,91.25,3.93,2.28,10.42,OK
2026-08-24 08:00:00,M012,76.66,4.2,1.95,10.39,OK
2026-08-24 12:00:00,M012,73.93,4.4,2.03,11.45,OK
2026-08-24 16:00:00,M012,81.17,4.64,2.21,13.31,OK
2026-08-24 20:00:00,M012,82.18,4.22,1.64,11.44,OK
2026-08-25 00:00:00,M012,74.14,4.03,1.75,11.01,OK
2026-08-25 04:00:00,M012,89.41,4.06,1.49,13.71,OK
2026-08-25 08:00:00,M012,80.0,4.33,1.54,8.71,OK
2026-08-25 12:00:00,M012,76.66,4.05,2.17,12.21,OK
2026-08-25 16:00:00,M012,71.16,4.57,1.98,10.82,OK
2026-08-25 20:00:00,M012,80.26,4.26,2.22,12.56,OK
2026-08-26 00:00:00,M012,69.98,4.09,2.07,10.81,OK
2026-08-26 04:00:00,M012,68.82,4.19,2.08,11.73,OK
2026-08-26 08:00:00,M012,72.0,4.18,1.81,11.34,OK
2026-08-26 12:00:00,M012,76.05,4.67,2.33,11.82,OK
2026-08-26 16:00:00,M012,74.93,4.48,2.09,11.52,OK
2026-08-26 20:00:00,M012,76.93,4.18,1.79,13.19,OK
2026-08-27 00:00:00,M012,77.24,4.14,1.94,10.74,OK
2026-08-27 04:00:00,M012,81.05,4.36,2.28,9.23,OK
2026-08-27 08:00:00,M012,80.81,3.97,2.21,10.01,OK
2026-08-27 12:00:00,M012,68.71,4.5,2.79,15.04,OK
2026-08-27 16:00:00,M012,85.95,4.24,2.47,10.68,OK
2026-08-27 20:00:00,M012,77.94,4.2,1.54,11.08,OK
2026-08-28 00:00:00,M012,81.63,4.21,2.6,10.5,OK
2026-08-28 04:00:00,M012,76.52,4.34,2.3,13.0,OK
2026-08-28 08:00:00,M012,77.08,4.65,1.49,9.76,OK
2026-08-28 12:00:00,M012,104.24,3.87,2.1,10.27,WARNING
2026-08-28 16:00:00,M012,80.92,4.59,2.42,11.5,OK
2026-08-28 20:00:00,M012,74.71,4.72,1.76,11.94,OK
2026-08-29 00:00:00,M012,75.77,4.22,1.79,11.73,OK
2026-08-29 04:00:00,M012,81.01,4.55,2.07,11.75,OK
2026-08-29 08:00:00,M012,70.18,4.12,2.42,11.17,OK
2026-08-29 12:00:00,M012,73.32,4.36,2.03,11.77,OK
2026-08-29 16:00:00,M012,77.82,4.73,2.07,9.64,OK
2026-08-29 20:00:00,M012,76.67,3.76,1.28,13.66,OK
2026-08-30 00:00:00,M012,72.73,4.46,2.02,12.33,OK
2026-08-30 04:00:00,M012,74.57,3.99,2.62,13.56,OK
2026-08-30 08:00:00,M012,108.92,4.25,2.26,11.62,WARNING
2026-08-30 12:00:00,M012,85.2,4.42,1.29,11.72,OK
2026-08-30 16:00:00,M012,81.75,4.54,2.52,11.22,OK
2026-08-30 20:00:00,M012,78.31,4.4,1.96,11.08,OK
2026-08-31 00:00:00,M012,80.5,4.38,2.28,10.66,OK
2026-08-31 04:00:00,M012,75.35,4.35,2.42,13.11,OK
2026-08-31 08:00:00,M012,72.15,4.22,2.09,11.4,OK
2026-08-31 12:00:00,M012,71.32,4.88,2.07,12.94,OK
2026-08-31 16:00:00,M012,82.25,4.24,2.68,9.89,OK
2026-08-31 20:00:00,M012,87.73,4.75,1.23,11.9,OK
2026-09-01 00:00:00,M012,84.5,4.36,2.97,12.81,OK
2026-09-01 04:00:00,M012,74.0,4.19,1.96,12.11,OK
2026-09-01 08:00:00,M012,75.94,4.8,2.18,13.2,OK
2026-09-01 12:00:00,M012,79.14,4.56,7.91,11.36,WARNING
2026-09-01 16:00:00,M012,67.18,4.24,2.46,10.77,OK
2026-09-01 20:00:00,M012,82.49,5.76,2.22,12.9,OK
2026-09-02 00:00:00,M012,81.25,6.41,2.43,12.27,WARNING
2026-09-02 04:00:00,M012,76.17,4.7,2.49,12.48,OK
2026-09-02 08:00:00,M012,83.52,4.39,1.42,11.81,OK
2026-09-02 12:00:00,M012,71.85,4.5,2.28,11.96,OK
2026-09-02 16:00:00,M012,80.56,4.22,2.56,12.02,OK
2026-09-02 20:00:00,M012,77.68,4.04,1.97,12.21,OK
2026-09-03 00:00:00,M012,75.63,4.34,2.09,11.19,OK
2026-09-03 04:00:00,M012,79.36,4.65,2.51,13.48,OK
2026-09-03 08:00:00,M012,81.2,4.6,2.62,10.76,OK
2026-09-03 12:00:00,M012,71.03,4.1,1.33,11.86,OK
2026-09-03 16:00:00,M012,80.72,4.26,6.16,12.15,WARNING
2026-09-03 20:00:00,M012,84.46,4.38,2.2,12.58,OK
2026-09-04 00:00:00,M012,71.59,4.39,2.48,10.83,OK
2026-09-04 04:00:00,M012,88.24,4.04,1.54,11.94,OK
2026-09-04 08:00:00,M012,74.08,4.15,2.7,12.81,OK
2026-09-04 12:00:00,M012,81.98,4.34,1.82,11.81,OK
2026-09-04 16:00:00,M012,74.83,4.19,2.05,12.83,OK
2026-09-04 20:00:00,M012,81.09,3.87,2.49,10.69,OK
2026-08-01 00:00:00,M013,85.19,4.57,1.56,6.69,OK
2026-08-01 04:00:00,M013,80.22,4.41,1.1,6.61,OK
2026-08-01 08:00:00,M013,84.89,4.4,1.49,7.35,OK
2026-08-01 12:00:00,M013,84.67,4.55,1.12,7.31,OK
2026-08-01 16:00:00,M013,84.26,4.51,1.99,6.33,OK
2026-08-01 20:00:00,M013,111.51,4.64,1.38,4.99,WARNING
2026-08-02 00:00:00,M013,83.73,4.93,1.39,4.94,OK
2026-08-02 04:00:00,M013,83.42,4.71,1.01,5.56,OK
2026-08-02 08:00:00,M013,79.07,4.32,1.51,8.09,OK
2026-08-02 12:00:00,M013,76.18,4.36,1.04,5.07,OK
2026-08-02 16:00:00,M013,84.28,4.52,1.86,6.26,OK
2026-08-02 20:00:00,M013,78.29,4.63,1.1,6.53,OK
2026-08-03 00:00:00,M013,89.23,4.42,1.16,9.26,OK
2026-08-03 04:00:00,M013,77.59,4.23,1.29,6.93,OK
2026-08-03 08:00:00,M013,82.87,4.62,0.24,5.45,OK
2026-08-03 12:00:00,M013,79.58,4.45,0.94,8.3,OK
2026-08-03 16:00:00,M013,77.46,4.49,1.83,7.06,OK
2026-08-03 20:00:00,M013,72.54,4.55,1.48,9.77,OK
2026-08-04 00:00:00,M013,84.25,4.24,0.85,7.65,OK
2026-08-04 04:00:00,M013,79.65,4.02,1.19,8.11,OK
2026-08-04 08:00:00,M013,76.08,4.39,1.9,5.17,OK
2026-08-04 12:00:00,M013,84.95,4.66,0.86,9.18,OK
2026-08-04 16:00:00,M013,79.19,4.54,1.45,9.67,OK
2026-08-04 20:00:00,M013,103.96,4.66,0.95,8.63,WARNING
2026-08-05 00:00:00,M013,74.14,4.93,0.82,8.41,OK
2026-08-05 04:00:00,M013,89.87,4.64,1.43,9.09,OK
2026-08-05 08:00:00,M013,86.1,4.45,1.1,6.49,OK
2026-08-05 12:00:00,M013,80.51,4.6,1.47,6.26,OK
2026-08-05 16:00:00,M013,77.25,4.92,0.67,9.96,OK
2026-08-05 20:00:00,M013,85.99,4.65,1.94,6.24,OK
2026-08-06 00:00:00,M013,78.34,4.96,1.21,9.92,OK
2026-08-06 04:00:00,M013,126.18,5.08,1.41,7.81,CRITICAL
2026-08-06 08:00:00,M013,79.32,4.15,1.43,6.7,OK
2026-08-06 12:00:00,M013,87.2,4.45,1.74,7.78,OK
2026-08-06 16:00:00,M013,83.34,4.7,1.68,5.91,OK
2026-08-06 20:00:00,M013,82.76,4.3,0.7,6.71,OK
2026-08-07 00:00:00,M013,76.4,4.68,1.54,6.12,OK
2026-08-07 04:00:00,M013,73.1,4.52,1.53,9.43,OK
2026-08-07 08:00:00,M013,83.11,4.52,1.52,6.19,OK
2026-08-07 12:00:00,M013,90.19,4.14,1.17,6.01,OK
2026-08-07 16:00:00,M013,81.07,4.82,1.41,8.52,OK
2026-08-07 20:00:00,M013,76.26,4.28,1.87,7.09,OK
2026-08-08 00:00:00,M013,128.77,4.41,1.4,7.4,CRITICAL
2026-08-08 04:00:00,M013,89.72,4.44,1.12,6.91,OK
2026-08-08 08:00:00,M013,71.94,4.28,1.37,7.5,OK
2026-08-08 12:00:00,M013,85.51,4.51,1.74,5.56,OK
2026-08-08 16:00:00,M013,73.08,4.43,1.44,8.11,OK
2026-08-08 20:00:00,M013,85.03,4.44,1.34,8.49,OK
2026-08-09 00:00:00,M013,85.21,4.8,2.21,8.38,OK
2026-08-09 04:00:00,M013,84.72,4.86,0.61,9.35,OK
2026-08-09 08:00:00,M013,80.44,4.49,1.56,8.3,OK
2026-08-09 12:00:00,M013,85.58,4.24,1.61,9.77,OK
2026-08-09 16:00:00,M013,118.57,4.33,1.83,9.5,CRITICAL
2026-08-09 20:00:00,M013,82.3,4.67,0.94,7.67,OK
2026-08-10 00:00:00,M013,84.27,4.45,1.37,9.64,OK
2026-08-10 04:00:00,M013,80.2,4.23,1.99,7.7,OK
2026-08-10 08:00:00,M013,76.17,4.51,1.02,6.48,OK
2026-08-10 12:00:00,M013,85.56,4.58,0.85,8.19,OK
2026-08-10 16:00:00,M013,80.03,4.47,2.3,6.63,OK
2026-08-10 20:00:00,M013,73.68,4.34,1.58,7.13,OK
2026-08-11 00:00:00,M013,81.21,5.78,1.41,7.81,OK
2026-08-11 04:00:00,M013,80.42,4.86,1.15,5.9,OK
2026-08-11 08:00:00,M013,85.01,4.13,1.4,7.57,OK
2026-08-11 12:00:00,M013,85.86,4.32,1.13,6.93,OK
2026-08-11 16:00:00,M013,82.92,4.05,1.14,7.41,OK
2026-08-11 20:00:00,M013,77.78,4.29,1.27,5.68,OK
2026-08-12 00:00:00,M013,79.95,4.34,2.08,6.89,OK
2026-08-12 04:00:00,M013,83.0,4.27,1.68,7.86,OK
2026-08-12 08:00:00,M013,80.59,4.86,1.33,7.55,OK
2026-08-12 12:00:00,M013,85.75,4.32,1.33,7.76,OK
2026-08-12 16:00:00,M013,74.82,4.5,0.92,6.94,OK
2026-08-12 20:00:00,M013,85.44,4.61,1.34,7.17,OK
2026-08-13 00:00:00,M013,82.89,4.65,1.41,9.05,OK
2026-08-13 04:00:00,M013,82.48,4.43,2.02,8.23,OK
2026-08-13 08:00:00,M013,82.69,4.5,1.55,8.59,OK
2026-08-13 12:00:00,M013,84.43,4.31,2.0,6.06,OK
2026-08-13 16:00:00,M013,79.13,5.84,1.05,7.7,OK
2026-08-13 20:00:00,M013,109.01,4.28,1.62,7.63,WARNING
2026-08-14 00:00:00,M013,78.44,4.4,1.82,5.49,OK
2026-08-14 04:00:00,M013,78.58,4.41,0.63,7.22,OK
2026-08-14 08:00:00,M013,73.83,4.41,1.34,6.35,OK
2026-08-14 12:00:00,M013,85.28,4.46,1.74,9.98,OK
2026-08-14 16:00:00,M013,76.8,4.35,5.34,7.38,OK
2026-08-14 20:00:00,M013,76.78,6.64,1.5,6.27,WARNING
2026-08-15 00:00:00,M013,86.03,4.92,0.93,7.58,OK
2026-08-15 04:00:00,M013,83.87,4.25,0.77,5.46,OK
2026-08-15 08:00:00,M013,126.37,4.53,1.4,7.99,CRITICAL
2026-08-15 12:00:00,M013,81.02,4.6,1.72,7.95,OK
2026-08-15 16:00:00,M013,74.93,4.31,1.38,7.64,OK
2026-08-15 20:00:00,M013,85.23,4.76,1.14,6.25,OK
2026-08-16 00:00:00,M013,76.65,4.6,0.88,5.7,OK
2026-08-16 04:00:00,M013,80.51,4.64,1.51,6.74,OK
2026-08-16 08:00:00,M013,86.1,4.58,1.76,9.61,OK
2026-08-16 12:00:00,M013,86.75,4.67,0.49,6.38,OK
2026-08-16 16:00:00,M013,91.99,4.43,1.62,9.32,OK
2026-08-16 20:00:00,M013,123.77,4.71,1.46,8.05,CRITICAL
2026-08-17 00:00:00,M013,84.75,4.68,0.82,6.81,OK
2026-08-17 04:00:00,M013,81.25,4.19,1.6,6.61,OK
2026-08-17 08:00:00,M013,83.26,4.29,1.56,7.76,OK
2026-08-17 12:00:00,M013,88.73,4.59,1.58,6.68,OK
2026-08-17 16:00:00,M013,88.34,4.45,0.79,6.54,OK
2026-08-17 20:00:00,M013,86.95,4.26,0.39,6.51,OK
2026-08-18 00:00:00,M013,86.73,4.53,1.44,8.04,OK
2026-08-18 04:00:00,M013,87.35,4.67,1.48,5.45,OK
2026-08-18 08:00:00,M013,87.3,4.25,1.26,7.83,OK
2026-08-18 12:00:00,M013,81.84,3.86,1.34,8.25,OK
2026-08-18 16:00:00,M013,84.91,4.2,1.65,7.86,OK
2026-08-18 20:00:00,M013,85.55,4.4,6.59,6.79,WARNING
2026-08-19 00:00:00,M013,84.61,4.3,1.37,6.61,OK
2026-08-19 04:00:00,M013,84.26,4.53,1.64,6.36,OK
2026-08-19 08:00:00,M013,79.39,4.22,1.2,7.01,OK
2026-08-19 12:00:00,M013,75.12,4.34,1.28,8.42,OK
2026-08-19 16:00:00,M013,81.18,4.54,1.07,8.1,OK
2026-08-19 20:00:00,M013,81.1,4.86,6.73,7.86,WARNING
2026-08-20 00:00:00,M013,80.59,4.36,6.36,7.08,WARNING
2026-08-20 04:00:00,M013,84.24,4.9,1.19,6.57,OK
2026-08-20 08:00:00,M013,78.19,4.91,1.82,5.91,OK
2026-08-20 12:00:00,M013,81.17,4.67,0.73,7.89,OK
2026-08-20 16:00:00,M013,78.31,4.7,0.81,7.83,OK
2026-08-20 20:00:00,M013,82.79,4.35,1.08,6.05,OK
2026-08-21 00:00:00,M013,77.82,4.63,0.84,6.32,OK
2026-08-21 04:00:00,M013,79.85,4.49,1.34,9.2,OK
2026-08-21 08:00:00,M013,76.72,4.68,1.83,8.93,OK
2026-08-21 12:00:00,M013,82.4,4.54,1.32,6.59,OK
2026-08-21 16:00:00,M013,82.37,4.48,1.58,9.05,OK
2026-08-21 20:00:00,M013,74.49,4.72,1.83,9.4,OK
2026-08-22 00:00:00,M013,84.43,4.8,1.85,8.63,OK
2026-08-22 04:00:00,M013,77.69,4.86,0.6,8.22,OK
2026-08-22 08:00:00,M013,71.34,4.36,1.07,8.87,OK
2026-08-22 12:00:00,M013,84.05,3.93,2.12,7.37,OK
2026-08-22 16:00:00,M013,78.37,4.4,1.01,6.56,OK
2026-08-22 20:00:00,M013,80.38,4.49,0.83,7.62,OK
2026-08-23 00:00:00,M013,83.19,4.23,1.76,7.29,OK
2026-08-23 04:00:00,M013,87.53,4.55,0.99,6.69,OK
2026-08-23 08:00:00,M013,85.82,4.5,1.62,6.37,OK
2026-08-23 12:00:00,M013,86.54,4.47,1.21,9.68,OK
2026-08-23 16:00:00,M013,72.34,4.18,1.44,8.38,OK
2026-08-23 20:00:00,M013,87.38,4.59,0.97,8.25,OK
2026-08-24 00:00:00,M013,82.05,4.34,1.21,9.23,OK
2026-08-24 04:00:00,M013,74.49,4.92,1.69,8.44,OK
2026-08-24 08:00:00,M013,85.06,4.38,1.19,8.28,OK
2026-08-24 12:00:00,M013,88.34,4.69,1.71,7.61,OK
2026-08-24 16:00:00,M013,92.41,6.46,1.61,7.49,WARNING
2026-08-24 20:00:00,M013,83.75,4.99,1.32,5.75,OK
2026-08-25 00:00:00,M013,78.85,4.56,1.45,5.8,OK
2026-08-25 04:00:00,M013,87.57,4.19,1.68,8.65,OK
2026-08-25 08:00:00,M013,78.67,4.88,1.23,6.33,OK
2026-08-25 12:00:00,M013,76.76,4.28,1.43,9.64,OK
2026-08-25 16:00:00,M013,84.23,4.78,0.41,7.64,OK
2026-08-25 20:00:00,M013,78.81,4.51,5.99,7.96,OK
2026-08-26 00:00:00,M013,85.13,4.75,1.22,6.42,OK
2026-08-26 04:00:00,M013,104.2,4.32,1.58,7.05,WARNING
2026-08-26 08:00:00,M013,78.59,4.71,1.24,7.86,OK
2026-08-26 12:00:00,M013,78.79,4.94,1.29,6.72,OK
2026-08-26 16:00:00,M013,91.96,4.59,1.34,7.74,OK
2026-08-26 20:00:00,M013,80.32,4.44,1.34,7.22,OK
2026-08-27 00:00:00,M013,83.56,4.67,1.06,9.78,OK
2026-08-27 04:00:00,M013,81.8,4.78,1.91,8.51,OK
2026-08-27 08:00:00,M013,85.84,4.47,1.05,9.44,OK
2026-08-27 12:00:00,M013,76.93,4.8,5.83,7.45,OK
2026-08-27 16:00:00,M013,88.52,4.58,0.94,7.27,OK
2026-08-27 20:00:00,M013,79.95,4.13,2.13,7.82,OK
2026-08-28 00:00:00,M013,81.23,4.41,1.56,8.62,OK
2026-08-28 04:00:00,M013,113.2,4.77,1.48,5.26,WARNING
2026-08-28 08:00:00,M013,84.68,4.74,1.76,9.48,OK
2026-08-28 12:00:00,M013,86.7,4.55,1.29,7.47,OK
2026-08-28 16:00:00,M013,78.07,4.34,2.3,7.23,OK
2026-08-28 20:00:00,M013,79.26,4.8,1.46,5.99,OK
2026-08-29 00:00:00,M013,84.2,4.65,1.49,7.94,OK
2026-08-29 04:00:00,M013,84.09,4.24,1.39,8.31,OK
2026-08-29 08:00:00,M013,86.38,4.41,1.44,6.79,OK
2026-08-29 12:00:00,M013,81.74,4.73,0.97,7.64,OK
2026-08-29 16:00:00,M013,84.83,4.03,1.01,5.66,OK
2026-08-29 20:00:00,M013,89.02,4.41,1.52,7.61,OK
2026-08-30 00:00:00,M013,79.49,4.7,1.41,7.93,OK
2026-08-30 04:00:00,M013,89.32,4.32,1.18,7.27,OK
2026-08-30 08:00:00,M013,78.07,4.53,1.27,8.65,OK
2026-08-30 12:00:00,M013,78.45,4.27,1.04,7.41,OK
2026-08-30 16:00:00,M013,85.52,4.82,0.52,5.67,OK
2026-08-30 20:00:00,M013,85.73,4.9,0.93,9.43,OK
2026-08-31 00:00:00,M013,86.66,4.7,1.97,9.26,OK
2026-08-31 04:00:00,M013,84.35,4.24,0.67,5.8,OK
2026-08-31 08:00:00,M013,78.58,4.46,1.18,8.5,OK
2026-08-31 12:00:00,M013,77.41,4.89,1.16,6.34,OK
2026-08-31 16:00:00,M013,75.73,4.69,2.15,6.02,OK
2026-08-31 20:00:00,M013,87.85,4.56,0.79,6.35,OK
2026-09-01 00:00:00,M013,81.7,4.52,1.43,7.01,OK
2026-09-01 04:00:00,M013,82.72,4.64,1.75,6.99,OK
2026-09-01 08:00:00,M013,80.77,4.46,0.85,6.49,OK
2026-09-01 12:00:00,M013,118.72,4.59,1.03,6.57,CRITICAL
2026-09-01 16:00:00,M013,83.95,4.49,0.88,7.18,OK
2026-09-01 20:00:00,M013,79.6,4.33,7.43,9.0,WARNING
2026-09-02 00:00:00,M013,83.58,4.32,1.06,7.41,OK
2026-09-02 04:00:00,M013,77.95,5.02,2.07,6.93,OK
2026-09-02 08:00:00,M013,68.74,4.66,1.29,8.05,OK
2026-09-02 12:00:00,M013,85.18,4.4,1.14,5.71,OK
2026-09-02 16:00:00,M013,77.98,4.42,2.15,7.17,OK
2026-09-02 20:00:00,M013,87.9,4.74,1.49,3.48,OK
2026-09-03 00:00:00,M013,86.91,4.59,0.8,9.33,OK
2026-09-03 04:00:00,M013,84.18,4.38,1.84,8.27,OK
2026-09-03 08:00:00,M013,84.63,4.85,1.69,7.7,OK
2026-09-03 12:00:00,M013,81.83,4.46,0.71,7.98,OK
2026-09-03 16:00:00,M013,93.43,4.71,1.02,7.82,OK
2026-09-03 20:00:00,M013,67.8,4.28,1.25,6.32,OK
2026-09-04 00:00:00,M013,111.28,4.49,1.07,6.34,WARNING
2026-09-04 04:00:00,M013,81.94,4.27,0.83,7.28,OK
2026-09-04 08:00:00,M013,82.12,4.99,1.44,6.7,OK
2026-09-04 12:00:00,M013,75.83,4.63,1.31,5.72,OK
2026-09-04 16:00:00,M013,79.89,4.81,1.76,8.67,OK
2026-09-04 20:00:00,M013,76.13,4.26,1.04,9.22,OK
2026-08-01 00:00:00,M014,100.24,4.55,2.95,8.69,WARNING
2026-08-01 04:00:00,M014,66.29,4.51,3.3,10.35,OK
2026-08-01 08:00:00,M014,67.09,4.35,1.98,9.75,OK
2026-08-01 12:00:00,M014,74.59,4.12,3.01,12.15,OK
2026-08-01 16:00:00,M014,69.53,4.48,2.09,12.64,OK
2026-08-01 20:00:00,M014,66.17,4.85,2.41,10.34,OK
2026-08-02 00:00:00,M014,73.14,4.26,3.18,10.61,OK
2026-08-02 04:00:00,M014,67.38,4.11,2.82,9.61,OK
2026-08-02 08:00:00,M014,76.39,4.62,3.7,10.23,OK
2026-08-02 12:00:00,M014,73.72,4.77,3.1,10.28,OK
2026-08-02 16:00:00,M014,76.12,4.42,5.86,11.1,OK
2026-08-02 20:00:00,M014,72.6,4.49,2.83,10.46,OK
2026-08-03 00:00:00,M014,70.46,4.72,2.46,10.98,OK
2026-08-03 04:00:00,M014,75.44,4.59,3.26,11.72,OK
2026-08-03 08:00:00,M014,72.17,4.1,2.94,11.58,OK
2026-08-03 12:00:00,M014,72.34,3.97,3.26,8.79,OK
2026-08-03 16:00:00,M014,76.18,5.1,3.26,10.21,OK
2026-08-03 20:00:00,M014,69.21,4.08,2.74,9.97,OK
2026-08-04 00:00:00,M014,69.74,4.65,3.23,9.45,OK
2026-08-04 04:00:00,M014,74.65,4.86,2.89,9.18,OK
2026-08-04 08:00:00,M014,80.84,4.5,3.34,9.67,OK
2026-08-04 12:00:00,M014,67.54,5.0,3.03,9.81,OK
2026-08-04 16:00:00,M014,83.89,4.46,3.84,10.87,OK
2026-08-04 20:00:00,M014,71.45,4.47,2.46,9.84,OK
2026-08-05 00:00:00,M014,85.7,3.96,2.37,9.5,OK
2026-08-05 04:00:00,M014,72.66,4.2,2.3,12.32,OK
2026-08-05 08:00:00,M014,72.63,4.29,2.73,10.33,OK
2026-08-05 12:00:00,M014,78.83,4.61,2.61,10.14,OK
2026-08-05 16:00:00,M014,69.57,4.99,2.09,10.62,OK
2026-08-05 20:00:00,M014,79.73,4.47,2.38,8.61,OK
2026-08-06 00:00:00,M014,79.13,4.95,3.55,9.5,OK
2026-08-06 04:00:00,M014,82.72,4.29,2.77,9.26,OK
2026-08-06 08:00:00,M014,67.15,4.87,3.15,9.61,OK
2026-08-06 12:00:00,M014,73.55,4.65,1.9,9.61,OK
2026-08-06 16:00:00,M014,80.0,4.26,3.19,8.73,OK
2026-08-06 20:00:00,M014,77.82,4.37,2.62,10.77,OK
2026-08-07 00:00:00,M014,74.43,4.13,3.2,9.43,OK
2026-08-07 04:00:00,M014,69.59,4.18,3.11,10.89,OK
2026-08-07 08:00:00,M014,119.4,4.79,2.98,9.39,CRITICAL
2026-08-07 12:00:00,M014,66.75,4.55,2.89,9.14,OK
2026-08-07 16:00:00,M014,77.79,4.73,2.54,10.2,OK
2026-08-07 20:00:00,M014,76.69,4.57,2.97,8.63,OK
2026-08-08 00:00:00,M014,70.29,4.72,2.33,9.41,OK
2026-08-08 04:00:00,M014,74.99,4.04,2.7,7.82,OK
2026-08-08 08:00:00,M014,75.05,4.65,3.25,8.05,OK
2026-08-08 12:00:00,M014,73.29,3.72,2.36,10.54,OK
2026-08-08 16:00:00,M014,83.52,4.75,2.7,12.54,OK
2026-08-08 20:00:00,M014,70.09,4.4,3.18,9.88,OK
2026-08-09 00:00:00,M014,66.31,4.4,2.52,9.64,OK
2026-08-09 04:00:00,M014,69.92,4.92,3.47,10.64,OK
2026-08-09 08:00:00,M014,74.02,4.35,2.71,9.15,OK
2026-08-09 12:00:00,M014,72.46,5.8,3.01,12.73,OK
2026-08-09 16:00:00,M014,80.8,4.66,2.53,10.47,OK
2026-08-09 20:00:00,M014,84.17,4.26,3.0,7.61,OK
2026-08-10 00:00:00,M014,76.58,4.89,2.89,9.48,OK
2026-08-10 04:00:00,M014,77.65,4.56,3.08,11.45,OK
2026-08-10 08:00:00,M014,73.52,4.38,3.17,8.7,OK
2026-08-10 12:00:00,M014,80.12,4.72,3.18,10.93,OK
2026-08-10 16:00:00,M014,70.61,4.45,2.89,9.52,OK
2026-08-10 20:00:00,M014,78.42,4.5,3.96,8.82,OK
2026-08-11 00:00:00,M014,77.16,4.76,2.88,11.92,OK
2026-08-11 04:00:00,M014,66.15,4.88,2.95,11.54,OK
2026-08-11 08:00:00,M014,74.54,4.25,8.24,12.37,CRITICAL
2026-08-11 12:00:00,M014,70.43,4.94,2.8,8.92,OK
2026-08-11 16:00:00,M014,75.16,5.11,3.67,10.61,OK
2026-08-11 20:00:00,M014,78.51,4.94,2.35,10.61,OK
2026-08-12 00:00:00,M014,75.05,4.57,3.3,10.49,OK
2026-08-12 04:00:00,M014,75.19,4.32,3.24,10.44,OK
2026-08-12 08:00:00,M014,79.57,4.53,2.78,10.76,OK
2026-08-12 12:00:00,M014,71.84,4.92,2.32,10.3,OK
2026-08-12 16:00:00,M014,64.27,4.42,3.3,9.29,OK
2026-08-12 20:00:00,M014,71.86,4.81,2.39,9.37,OK
2026-08-13 00:00:00,M014,72.8,4.71,3.21,9.74,OK
2026-08-13 04:00:00,M014,68.96,4.19,3.45,9.04,OK
2026-08-13 08:00:00,M014,81.04,4.47,2.71,9.6,OK
2026-08-13 12:00:00,M014,82.2,4.67,2.72,11.1,OK
2026-08-13 16:00:00,M014,85.07,4.75,3.03,11.47,OK
2026-08-13 20:00:00,M014,80.73,4.28,2.47,10.21,OK
2026-08-14 00:00:00,M014,80.73,4.8,3.0,9.81,OK
2026-08-14 04:00:00,M014,83.68,4.7,2.46,8.44,OK
2026-08-14 08:00:00,M014,84.92,4.6,2.73,8.56,OK
2026-08-14 12:00:00,M014,74.0,4.25,2.69,9.93,OK
2026-08-14 16:00:00,M014,70.3,4.24,2.66,8.85,OK
2026-08-14 20:00:00,M014,83.32,4.66,3.04,10.81,OK
2026-08-15 00:00:00,M014,68.78,4.71,2.84,11.66,OK
2026-08-15 04:00:00,M014,70.76,4.81,1.83,12.24,OK
2026-08-15 08:00:00,M014,79.51,4.41,2.0,9.53,OK
2026-08-15 12:00:00,M014,68.51,4.66,2.76,12.28,OK
2026-08-15 16:00:00,M014,65.77,4.44,3.16,10.64,OK
2026-08-15 20:00:00,M014,75.98,4.71,2.75,7.9,OK
